80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,2,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,6,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,2,Y,1360,1,0,1,3,WWW
80,2,Y,1360,1,0,1,4,WWW
80,3,Y,1360,1,0,1,5,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,3,Y,1360,1,0,1,2,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,2,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,3,Y,1360,1,0,1,1,WWW
80,2,Y,1360,1,0,1,0,WWW
80,1,N,1460,0,4228088802,9,0,WWW
80,3,Y,1360,1,0,1,1,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,1,WWW
80,2,Y,1360,1,0,1,1,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,2,WWW
80,1,Y,1360,1,0,1,0,WWW
80,2,Y,1360,1,0,1,3,WWW
80,1,Y,1360,1,0,1,3,WWW
80,1,Y,1360,1,0,1,1,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,2,Y,1360,1,0,1,2,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,N,1460,3,0,11,0,WWW
80,3,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,1,WWW
80,2,Y,1360,1,0,1,1,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,5,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,7,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,2,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,2,Y,1360,1,0,1,0,WWW
80,7,Y,1360,1,0,1,3,WWW
80,1,Y,1360,1,0,1,0,WWW
8765,2,Y,1360,1,0,1,5,P2P
8765,1,Y,1360,1,0,1,1,P2P
8765,1,Y,1360,1,0,1,1,P2P
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,1,Y,1360,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,12,?,1460,1,0,1,10,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,12,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,11,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,5,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,12,?,1460,1,0,1,7,WWW
80,3,?,1460,1,0,1,0,WWW
80,4,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,3,?,1460,1,0,1,0,WWW
80,7,?,1460,1,0,1,0,WWW
80,2,?,1460,1,0,1,0,WWW
